id,cp,latitude,longitude
2480002,02480,4973353.6180498,324505.95752321
50110006,50110,4965345.9148478,-154932.46887909
21400010,21400,4786339.99,457166.37
38340011,38340,4527800,562400
83260005,83260,4313500,604800
20219003,20219,4217200,917000
76803001,76800,4938739.91804,107157.80622076
42360001,42360,4579200,435400
3600004,03600,4628900,274400
17520002,17520,4555800,-40200
15300003,15300,4510616,286291
14200010,14200,4920478.556147,-32786.151201342
58000007,58000,4698200,312300
65200005,65200,4308000,14000
42300013,42300,4603706.52,407440.98
24310001,24310,4536400,65300
5560002,05560,4460600,668900
74100011,74100,4619500,626100
95650002,95650,4908200,206900
68590001,68590,4823000,737600
51430002,51430,4925400,397600
75016011,75116,4886500,228900
59123001,59123,5106500,252000
37270007,37270,4735613.8,81861.4
78700010,78700,4899500,208000
38700003,38700,4519500,575000
27300005,27300,4908550,59836
59155008,59155,5060900,306000
62230001,62230,5065100,160900
52200014,52200,4787000,533000
20200014,20200,4271166.1756241,945429.59899902
13370006,13370,4370800,520000
65240001,65240,4289922.58853,35364.2473678
63490002,63490,4555033.0010776,336694.37459243
13200013,13200,4368200,461200
79300007,79300,4685049.3827208,-47524.006396827
62840004,62840,5065300,283900
4200010,04200,4419300,594400
91360003,91360,4866764.153721,233436.5708351
51480001,51480,4907200,388200
59198002,59198,5026000,341800
60700004,60700,4930600,260400
79000012,79000,4631300,-47700
17430007,17430,4595000,-92600
91150008,91150,4844100,213800
40410005,40410,4436000,-85100
95160003,95160,4901000,231300
31860001,31860,4345554.64271,141651.305941
76800003,76800,4939700,110200
21000024,21000,4731812,500275
13300009,13300,4361235.96394,509626.2162
34990001,34990,4361400,380900
95870009,95870,4893600,220800
56250003,56250,4767500,-256900
1130003,01130,4615800,560400
19100017,19100,4516500,151100
76430004,76430,4952535.29936,36511.2606713
16110004,16110,4574594,38625
69390007,69390,4565711.8,475150.1
30980002,30980,4380818.6038803,423229.61056652
50330003,50330,4966026,-141140
13015019,13015,4337300,535400
84330005,84330,4410000,510200
24330007,24330,4515100,79900
6200014,06200,4375900,720000
29000016,29000,4798196.75773,-407379.67263716
39230004,39230,4684600,547700
66740003,66740,4254800,294100
20137008,20137,4163900,933600
74370003,74370,4596300,613100
69360019,69360,4561010.2262165,485300.42057081
88800002,88800,4819808.36143,594032.57296
31360002,31360,4313110.78239,93359.578639994
80460003,80460,5009824,145590
65110003,65110,4289995,-10814
94290003,94290,4872873.9311158,243184.46308188
56607001,56600,4777500,-334600
54200007,54200,4866400,588800
40230006,40230,4363709.6148684,-135325.57977807
60250003,60250,4932100,233000
31290012,31290,4335273.1638535,180985.53706031
58310001,58310,4752885,307024
38890002,38890,4564000,535800
43200003,43200,4509700,405900
71670001,71670,4680500,447400
86600002,86600,4648283.2986045,18342.974197032
31880001,31880,4358200,127500
86450001,86450,4672779.8190941,65485.974305441
34320003,34320,4350100,332000
2200010,02200,4937046,332985
56340004,56340,4758088.3557816,-308151.08387552
85403001,85400,4646000,-114600
88350002,88350,4832204,557626
95340004,95340,4914666.712,228372.882
14520003,14220,4898100,-47700
44700003,44700,4724624,-158938
38150011,38150,4534900,480400
87000023,87100,4584000,125800
59210005,59210,5103200,239400
21200001,21200,4701570.39279,483890.960888
40140002,40140,4374500,-133400
19290002,19290,4566200,220200
80300004,80080,4992200,230400
32600001,32600,4361400,108900
31190004,31190,4335226,146970
80440003,80440,4986500,237700
31000004,31000,4362771,147973
42450001,42450,4554200,418600
69004020,69004,4578100,481200
59264001,59264,5038731.28,359873.62
62240005,62240,5066900,183800
57050001,57050,4913056.2697164,615747.06718508
28700005,28700,4845205.7318886,175371.88857642
53300003,53300,4839606.95,-62468.13
30750001,30750,4413128,338283
74340001,74340,4608524.803,670534.193
36300006,36300,4663124.5939389,107885.97263613
59167003,59167,5038890.912316,317392.9863807
59650013,59491,5065967.936,313539.032
42330003,42330,4558600,431200
80290008,80290,4980800,196800
6110010,06110,4356900,699600
13013016,13013,4332400,545400
40300009,40300,4352900,-115200
62840005,62840,5065883.405,277032.57631579
88150004,88150,4824700,642500
22130001,22130,4852500,-224100
33510006,33510,4474311.08,-110059.43
52100003,52100,4861700,491200
33500008,33500,4491900,-24200
64000016,64000,4331864.88,-37831.66
82000011,82000,4402200,137900
8320002,08320,5008100,472500
58140001,58140,4728200,382100
20137004,20137,4163489.5582317,929420.40547291
37500002,37500,4715400,23600
56400007,56400,4766300,-300600
56890004,56890,4768147.1359867,-273736.50772103
95500010,95500,4896700,246500
91100015,91100,4859400,244400
89290001,89290,4774000,359900
15190001,15190,4533826,276036
24400005,24400,4503300,32100
67600004,67600,4826400,744100
62860006,62860,5022733.37,306497.37
6300018,06300,4372000,728600
7230001,07230,4445900,421500
70300004,70300,4782100,638500
74500005,74500,4640500,665100
76890001,76890,4968100,104600
76680004,76680,4967558.9360189,133476.40905368
21910001,21910,4719500,508300
71350001,71350,4689200,502400
67700012,67700,4875995.76,736226.799
76100005,76100,4942700,109300
44630002,44630,4754254.28,-188270.17
17350001,17350,4589230.7179057,-60410.382626957
13460003,13460,4345500,442800
93290005,93290,4898400,255000
7250001,07250,4474700,474500
41600007,41600,4766500,192500
85490001,85490,4637000,-59400
22500001,22500,4877300,-303900
69420002,69420,4548751,480054
56120006,56120,4796192.7701655,-254519.19803739
91290006,91290,4860000,224000
44880001,44880,4726000,-165500
91210009,91210,4868140.1572312,242939.25471744
35520002,35520,4817100,-172000
36000001,36330,4679261.1092366,173781.335853
91240003,91240,4863000,229700
81160001,81160,4395039.22196,220999.332738
22440002,22440,4852276,-285671
44850002,44850,4736100,-140800
38000018,38000,4517889.3,570511.8
71100030,71100,4678976.2,486116.1
71380003,71380,4677754.04,489662.89
78290003,78290,4887500,214000
20144003,20144,4170000,934800
32150002,32150,4393500,-6200
81200002,81200,4351153.8214165,237596.65502906
91700003,91700,4863900,233400
91940007,91940,4868200,217300
44470007,44470,4729594.9,-148417.3
63201001,63530,4588800,306900
51110006,51110,4936200,417600
18000002,18000,4709300,242800
13122001,13122,4354117,527115
13112003,13112,4339000,559600
68000021,68000,4807734.71,735811.04319066
14053001,14000,4921000,-36600
89250001,89250,4790235.4808005,361057.20708072
26100001,26100,4504600,506100
51430004,51530,4902500,394400
13110003,13110,4341300,500100
6410003,06410,4362474,710244
91800010,91800,4869754.6041114,250672.17962489
84700006,84700,4402300,489000
69340003,38150,4540635.1,481580.3
61230007,61230,4878505.7169822,29557.538992625
40000012,40000,4388600,-49500
78955001,78955,4895600,204200
6800031,06800,4365400,714700
25290001,25290,4711000,612600
87500004,87500,4550000,120000
31100011,31100,4357400,142400
85230003,85230,4691000,-203000
93360002,93360,4886200,251000
85130006,85130,4694000,-106600
33790001,33790,4474436,7909
76770002,76770,4951200,103800
38280001,38280,4579231.28647,513214.811395
58000002,58000,4700400,316400
43100004,43100,4530000,338000
71200013,71200,4680019.5,440636.5
51390002,51390,4924464.2982916,392341.51280944
6150005,06150,4355000,697000
85400006,85400,4645497.23,-116929.35
10400003,10400,4848593,349118
80450001,80450,4990000,234100
95500012,95500,4899401,242407
20140001,20140,4178547,897933
73660001,73660,4540000,627600
63320002,63320,4559200,313900
33240014,33240,4496875.5777045,-37666.953771582
45750002,45750,4788004.66,187006.48
91100014,91100,4859307.03528,244276.477061
92250002,92250,4890600,223600
26600002,26600,4507200,483400
79110003,79110,4610700,-7000
10190001,10190,4827400,380400
30150002,30150,4404500,478700
35660004,35660,4771700,-197600
79110002,79110,4612400,-13400
77190006,77190,4851800,262800
66200001,66200,4260700,297700
52100019,52100,4864205.4454094,490146.66700679
29140002,29140,4796500,-385200
11800003,11800,4321039.7690288,245427.09242121
25000027,25000,4721616.7028634,594474.58628906
92160003,92160,4875300,230800
61140001,61140,4853024.7,-47256.35
71400016,71400,4695640.6830948,431634.77589328
89420003,89420,4750451.7327111,403825.50768547
71100019,71100,4674800,485000
24110001,24110,4514511.7111667,52366.181364996
29120004,29120,4786500,-423000
68040002,68040,4809500,730600
34120008,34120,4346400,342700
91230001,91230,4870300,246300
51700006,51700,4908766,376238
81200004,81200,4350834.6675675,234978.6556333
24440001,24440,4475319,77283
75013025,75013,4883200,235900
20245002,20245,4241000,868700
49124001,49124,4748298,-51446
80100012,80100,5012800,183300
13130005,13130,4348400,518100
60220002,60220,4965000,172200
7200014,07200,4455022.36,441595.74659091
63190001,63190,4582699,337353
21540002,21540,4731700,470800
79208001,79200,4664900,-22300
24100018,24100,4485800,48200
40380003,40380,4371040,-83440
42440009,42240,4539332.2,427067.4
9700001,09700,4325300,156500
24210004,24210,4514078.2119426,106991.89888855
40110003,40110,4397600,-73700
30300010,30300,4381160.2582667,463450.02259117
28000010,28000,4843600,152100
36500002,36500,4689100,142700
14520004,14520,4934231,-75209.000000004
37270005,37270,4735500,81700
40110002,40110,4403100,-91100
11700001,11700,4318546,255730
21440001,21440,4743421.2251702,480872.98222509
68920001,68920,4807100,729700
60000015,60000,4943300,209300
23200002,23200,4596400,219300
46000006,46000,4443600,155200
62147001,62147,5012218.6534067,308928.16536201
95520004,95520,4906800,208800
21120004,21120,4752000,517900
20090014,20000,4193200,874000
93190006,93190,4891200,251900
56310001,56310,4796100,-317900
92210009,92210,4885500,222300
36330001,36330,4672400,160400
42440010,42440,4585444,381064
21110005,21110,4724500,522000
69530002,69530,4566800,475400
61100007,61800,4876757.5,-72431.3
80100009,80100,5011751.3685996,182924.31861311
58000011,58000,4699000,318700
47000003,47000,4418100,61800
17220001,17220,4613563.1223332,-100811.4467122
77250004,77250,4836935.4347807,282755.99738244
73130002,73130,4534900,630200
80370002,80370,5013100,217200
81370002,81370,4376664,169252
59490001,59490,5035800,327800
56260001,56260,4772800,-338200
89000012,89000,4780907.4609693,355881.00228173
73730008,73730,4547476.872999,652810.31795962
70120002,70120,4771200,588800
77184004,77184,4880900,261500
93300003,93300,4891900,239400
33430001,33430,4443387.74007,-21895.2882664
33250004,33250,4520100,-75000
36260002,36260,4708294.3083663,204563.66937681
13430001,13430,4368780,503819
25430003,25430,4730179.6258093,656997.2688391
30210008,30210,4394000,460000
49110004,49110,4726200,-103800
60590002,60590,4935600,177000
61150001,61150,4871448.9872243,-12194.789740829
22600004,22600,4819100,-275600
13700013,13700,4341938.2,522333.4
51600004,51600,4912800.2,453547.9
59160003,59160,5063900,302100
48200008,48200,4487021,324806.1
63680001,63680,4553108.8809464,269768.5652596
60310001,60310,4959000,285400
76150003,76150,4948200,104000
14130004,14130,4928540.59,20427.899
47400002,47400,4440000,29900
43150001,43150,4494870,398740
3000003,03000,4658700,331500
51400010,51400,4912029,424286
20111001,20111,4206200,874100
59160006,59160,5062869.8518151,301746.57061535
28320003,28320,4853229.5396,168398.622791
43220003,43220,4522311.9214503,439291.14359744
72650002,72650,4802100,10800
50290003,50290,4890200,-151400
56650001,56650,4782600,-325200
31290005,31290,4340300,171200
21220003,21220,4723300,498300
30130004,30130,4425500,464600
92700024,92700,4892600,225300
43320003,43320,4511900,373000
77300005,77300,4840800,268800
15250006,15250,4494448.371,231132.819
63600001,63600,4554300,372900
33930001,33930,4537697.8748,-114406.334524
62830002,62830,5063900,175900
87130001,87130,4570942,159823
63350001,63350,4591670.3390938,332989.534453
34140006,34140,4344800,364300
46160001,46160,4448692,184248
6600012,06600,4360700,712400
72300010,72300,4773190.6524016,-23805.428567193
33390003,33390,4512700,-64300
26000018,26120,4483600,496900
40800006,40800,4371700,-26900
69300001,69300,4580500,485900
35480001,35480,4782400,-183700
77230004,77230,4906414.392,259786.578
93140004,93140,4890700,248500
80200007,80200,4993900,292600
84500003,84500,4428083.9173,480217.41693
56380003,56380,4790371.15,-212180.34644582
73182003,73182,4567436,592993.8
37700010,37700,4739668,71715
4700006,04700,4391238.3289938,591573.81351348
94000010,94000,4877736.5166952,244091.42048333
78310007,78310,4874373.9662791,191529.68184968
59216002,59216,5016700,404100
69120012,69120,4576782.5073806,493543.67858569
31600007,31600,4348845.23805,134028.333537
78200012,78711,4898300,169800
31800010,31800,4311231.4835114,76846.112153714
29250001,29250,4868765.64083,-398867.020449
45290003,45290,4785200,268400
6800018,06800,4366223,714933
6190011,06190,4376234.8422213,745757.46777831
41140004,41140,4728300,137100
33920005,33920,4518921.8763842,-49089.50744995
75013024,75013,4883500,235800
82370003,82370,4389921.5466932,131098.21834536
52100016,52100,4864800,486700
50160003,50160,4904798,-99375
72360001,72360,4775700,27200
92300013,92300,4889900,229400
7100007,07100,4525700,467300
59129004,59129,5019210.05,338466.06
77350005,77350,4854301.39632,263315.746474
91940008,91940,4867800,219900
33170010,33170,4478600,-59500
56380002,56380,4790500,-211300
27130003,27320,4877600,121100
46330001,46330,4447100,168700
63540004,63540,4571498.1,306987.8
87300003,87300,4612900,105500
64440002,64440,4299129,-42454
85170011,85170,4676500,-150500
26300008,26300,4497600,502800
40140005,40140,4374700,-132100
59113011,59113,5053200,304600
18200009,18200,4672400,246100
77240002,77240,4858695.5815752,259645.65667331
42470005,42470,4595200,420600
54220002,54220,4871800,617600
36400001,36400,4658200,200100
37290002,37290,4685893.6662702,93924.212490004
72000014,72000,4799700,22800
12200004,12200,4435900,199700
59500005,62410,5049700,286700
82200009,82200,4411408.4407835,111246.35755837
79260004,79260,4635519,-31186
88200006,88200,4801700,661500
79460001,79460,4631600,-55700
22260001,22260,4869621,-316593
74140006,74140,4627022.66,625700.71
16700007,16700,4598546.3882983,20048.889066011
33127006,33127,4481000,-77500
82000016,82000,4402600,133200
59300011,59300,5035300,353500
13320005,13320,4343400,539600
95470008,95470,4907100,255100
15100005,15100,4503800,306500
78560004,78560,4887800,211500
95110007,95110,4896300,226000
74310002,74310,4589602.9,680957.3
60260002,60260,4915012.446903,242470.54883607
67260007,67260,4897188,706906
80120004,80120,5027100,166900
6140005,06140,4372518.54,709624.81
28160003,28160,4820900,117800
26100010,26100,4504872.1,507520.8
73290008,73290,4559263.6,588386
76190003,76190,4962600,78800
79230005,79230,4629700,-37200
26760001,26760,4487100,494200
27170002,27170,4902978,74290.999999998
85340003,85340,4651400,-177800
12100009,12100,4408729.4857348,305648.93391625
80600006,80600,5015651.4175032,234420.93761964
17600006,17600,4573300,-96000
11600005,11600,4328200,243700
28200002,28200,4806200,133500
57855003,57855,4917923.3365615,605361.60147223
36200003,36200,4660400,150800
29790002,29790,4804389.8054157,-448960.91624
19350002,19350,4531683.1661467,133697.71188773
40160003,40160,4434746.9558383,-107650.71887945
66300013,66300,4257835.7582464,284745.29225529
52300003,52300,4845000,514600
10800006,10800,4823700,410900
26190001,26190,4503300,530900
22210001,22210,4817281,-259870
59730005,29730,4780503.6148463,-428059.82128066
34500033,34500,4335553.113,323947.9914
10230001,10230,4866800,419200
45200008,45200,4797800,276000
35470001,35470,4785681.6505576,-169048.86280098
42140003,42140,4563504.6288028,438093.60850305
52100018,52100,4864243.5001388,490265.66657231
