id,cp,ville,adresse,latitude,longitude,enseigne,gazole,e10,sp98,tendance_gazole,tendance_e10,tendance_sp98,tendance_demain_gazole,confiance_demain_gazole,tendance_demain_e10,confiance_demain_e10,tendance_demain_sp98,confiance_demain_sp98
56000004,56000,Vannes,ZC PARC LANN,47.666,-2.794,E.Leclerc,1.824,1.849,1.939,egal,egal,egal,stable,1,stable,1,stable,1
13010011,13010,MARSEILLE,171 BD PAUL CLAUDEL,43.2683121,5.4165683,TotalEnergies,1.859,1.839,1.953,hausse,baisse,baisse,stable,1,stable,1,stable,1
30000006,30900,Nîmes,47 Boulevard Talabot,43.838,4.372,Esso Express,1.863,1.844,1.964,hausse,baisse,baisse,stable,1,stable,1,stable,1
81100004,81100,Castres,BOULEVARD CARNOT,43.607,2.245,Esso Express,1.931,1.852,1.969,egal,egal,egal,stable,1,stable,1,stable,1
31400006,31400,TOULOUSE,90 Route de Revel,43.575,1.49,Esso,1.880,1.855,1.935,hausse,baisse,baisse,stable,1,stable,1,stable,1
54270002,54270,Essey-lès-Nancy,55 Avenue du 69ème Régiment d'Infanterie,48.708,6.235,Esso Express,1.869,1.866,1.986,hausse,baisse,baisse,stable,1,stable,1,stable,1
10250002,10250,Mussy-sur-Seine,3 Rue Paul Terillon,47.975,4.494,Carrefour,1.963,,,egal,,,stable,1,stable,1,stable,1
35830002,35830,BETTON,64 RUE DE RENNES,48.172273,-1.641201,Esso,2.022,,1.990,egal,,,stable,1,stable,1,stable,1
38160003,38160,SAINT-SAUVEUR,"28, route de Grenoble",45.1578845,5.334332,Intermarché,1.879,1.889,1.999,egal,egal,egal,stable,1,stable,1,stable,1
59100003,59100,Roubaix,70 Avenue des Nations Unies,50.694,3.183,Esso,1.860,1.883,1.963,egal,egal,egal,stable,1,stable,1,stable,1
50130001,50130,Cherbourg-Octeville,Avenue de Normandie,49.6272676,-1.6350147,Esso Express,1.898,1.897,2.042,egal,egal,egal,stable,1,stable,1,stable,1
77100008,77100,Meaux,AV PRESIDENT SALVADOR ALLENDE,48.957,2.885,Esso Express,1.870,1.876,1.956,hausse,baisse,baisse,stable,1,stable,1,stable,1
76600010,76600,Le Havre,8 Rue Béranger,49.494,0.097,Esso Express,1.891,1.881,1.968,baisse,hausse,baisse,stable,1,stable,1,stable,1
73100005,73100,Aix-les-Bains,50 AVENUE GD PORT RP HOPITAUX,45.697,5.908,Esso Express,1.863,1.867,1.947,egal,egal,egal,stable,1,stable,1,stable,1
57400005,57400,Sarrebourg,15 Avenue de France,48.735312,7.0472448,Esso Express,1.874,1.895,1.975,hausse,hausse,hausse,stable,1,stable,1,stable,1
80000009,80090,Amiens,160 Chaussée Jules Ferry,49.882,2.327,Esso Express,1.818,1.838,1.971,egal,egal,baisse,stable,1,stable,1,stable,1
72230005,72350,Saint-Denis-d'Orques,AUTOROUTE A 81,48.023,-0.324,Esso,2.164,2.116,2.216,egal,egal,egal,stable,1,stable,1,stable,1
62300005,62300,Lens,43 Route d'Arras,50.427,2.819,Esso Express,1.874,1.868,1.948,hausse,baisse,baisse,stable,1,stable,1,stable,1
51100015,51100,Reims,11 Boulevard Saint-Marceaux,49.256,4.047,Esso Express,1.870,1.872,2.012,hausse,baisse,egal,stable,1,stable,1,stable,1
59000010,59000,Lille,72 Avenue du Président John F. Kennedy,50.632,3.07,Esso,1.913,1.852,1.932,baisse,baisse,baisse,stable,1,stable,1,stable,1
30126005,30126,Tavel,AUTOROUTE A9,43.9990145,4.6990979,Eni,2.131,2.046,2.146,hausse,baisse,baisse,stable,1,stable,1,stable,1
13100005,13100,Aix-en-Provence,AV MALACRIDA,43.518,5.465,Esso Express,1.865,1.845,1.925,hausse,baisse,baisse,stable,1,stable,1,stable,1
49220003,49220,LE LION D ANGERS,4 rocade du Lion,47.618,-0.721,Total,1.980,,,hausse,,,stable,1,stable,1,stable,1
71130005,71130,Gueugnon,31 RUE DU 8 MAI 1945,46.597,4.052,Total,1.984,,,hausse,,,stable,1,stable,1,stable,1
32500005,32500,Fleurance,1 Avenue du Corps Franc Pommiès,43.853,0.664,TotalEnergies,2.169,,,egal,,,stable,1,stable,1,stable,1
34130002,34130,SAINT-AUNES,ECOPARC DEPARTEMENTAL CD.112,43.639,3.964,E.Leclerc,1.827,1.845,1.927,hausse,baisse,baisse,stable,1,stable,1,stable,1
76380002,76380,CANTELEU,40 Rue du Canal,49.45879,1.04473,E.Leclerc,1.824,1.851,1.926,hausse,baisse,hausse,stable,1,stable,1,stable,1
54200014,54200,DOMMARTIN LES TOUL,AUTOROUTE A31 - AIRE DE TOUL DOMMARTIN,48.661607,5.909003,BP,2.063,2.089,2.182,egal,egal,egal,stable,1,stable,1,stable,1
68127002,68127,NIEDERENTZEN,2 RUE DES ALPES,47.95,7.375,Intermarché,1.839,1.839,1.959,egal,egal,egal,stable,1,stable,1,stable,1
45140005,45140,INGRé,RUE DU VAL D'ORLEANS,47.924,1.845,Carrefour,1.879,,1.989,hausse,,,stable,1,stable,1,stable,1
21210005,21210,SAULIEU,4 RUE COURTEPEE,47.283,4.229,Total,1.968,1.954,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
39300008,39300,CHAMPAGNOLE,37 AVENUE EDOUARD HERRIOT,46.748652,5.905161,Netto,1.862,1.888,1.986,baisse,baisse,egal,stable,1,stable,1,stable,1
67340001,67340,Ingwiller,ROUTE DE BOUXWILLER,48.866,7.474,TotalEnergies,1.967,1.947,1.990,hausse,baisse,,stable,1,stable,1,stable,1
50530002,50530,Sartilly-Baie-Bocage,Route de Carolles,48.7505545,-1.4637563,Super U,1.829,1.859,1.939,egal,egal,egal,stable,1,stable,1,stable,1
45520004,45520,GIDY,A10 AIRE ORLEANS GIDY,47.975933,1.860122,TotalEnergies,2.096,1.990,1.990,hausse,egal,egal,stable,1,stable,1,stable,1
13011026,13011,MARSEILLE VALENTINE,ROUTE DE LA SABLIERE BP 49,43.295,5.48,Auchan,1.985,1.879,1.988,egal,egal,egal,stable,1,stable,1,stable,1
26700002,26700,PIERRELATTE,21 route de St Paul,44.403905,4.689508,INDEPENDANT,1.829,1.849,1.948,hausse,hausse,egal,stable,1,stable,1,stable,1
28190001,28190,Saint-Georges-sur-Eure,Rue de Dolmont,48.424,1.361,Intermarché,1.849,1.859,1.999,egal,egal,egal,stable,1,stable,1,stable,1
83490005,83490,LE MUY,AVENUE DE LA REPUBLIQUE - C.C LES JONQUIERES,43.4735585,6.5705455,Intermarché,1.859,1.879,1.989,egal,egal,egal,stable,1,stable,1,stable,1
85690001,85690,NOTRE-DAME-DE-MONTS,Route du Fief Noumois,46.830425,-2.127534,U,1.838,,1.947,baisse,,baisse,stable,1,stable,1,stable,1
33240005,33240,Cubzac-les-Ponts,AUTOROUTE A10 CUBZAC LES PONTS,44.975,-0.433,Esso,2.014,2.029,2.113,baisse,baisse,baisse,stable,1,stable,1,stable,1
30120003,30120,Avèze,Quartier Tuber CD 48,43.974,3.592,Intermarché,1.839,1.879,1.999,egal,egal,egal,stable,1,stable,1,stable,1
43230002,43230,PAULHAGUET,11 AVENUE DE LA GARE,45.208795,3.506879,Intermarché,1.849,,1.954,egal,,egal,stable,1,stable,1,stable,1
12110004,12110,Viviez,41ter Avenue Adam Grange,44.561,2.231,Total,1.950,1.930,1.990,egal,egal,egal,stable,1,stable,1,stable,1
63940001,63940,Marsac-en-Livradois,19 Avenue du Livradois,45.48106,3.72648,TotalEnergies,1.970,1.990,1.990,egal,egal,egal,stable,1,stable,1,stable,1
83240007,83240,Cavalaire-sur-Mer,AVENUE DE SAINT-RAPHAEL,43.184,6.543,Avia,1.929,1.899,,egal,egal,,stable,1,stable,1,stable,1
24200001,24200,Sarlat-la-Canéda,Route de Brive,44.92,1.206,Carrefour,1.862,1.867,1.983,egal,egal,egal,stable,1,stable,1,stable,1
20200016,20200,Bastia,rond point du fango avenue jean zuccarelli,42.703581,9.442194,Vito,1.990,,,egal,,,stable,1,stable,1,stable,1
30100003,30100,Alès,42 chemin de brueges,44.1407767,4.089882,Système U,1.819,1.850,1.950,egal,egal,egal,stable,1,stable,1,stable,1
14400003,14400,BAYEUX,16 Boulevard Sadi-Carnot,49.271,-0.699,TotalEnergies,1.863,1.896,1.990,egal,egal,egal,stable,1,stable,1,stable,1
5600002,05600,GUILLESTRE,Le Villard,44.661,6.618,Intermarché,1.849,,1.979,egal,,egal,stable,1,stable,1,stable,1
47150003,47150,Monflanquin,D124 - Route de VILLENEUVE-sur-Lot - VIGNES DE LA JUSTICE,44.524729,0.760661,Auchan,1.849,1.858,1.956,hausse,hausse,hausse,stable,1,stable,1,stable,1
28330002,28330,LA BAZOCHE-GOUET,CHEMIN DEPARTEMENTAL 9,48.1425653,0.973202,Intermarché,1.862,1.909,1.998,egal,egal,egal,stable,1,stable,1,stable,1
31570002,31570,Lanta,8 route de Caraman,43.561,1.655,Carrefour Contact,1.899,1.899,,egal,egal,,stable,1,stable,1,stable,1
87380002,87380,MAGNAC-BOURG,"37, route de la Gare",45.62071,1.4386089,Intermarché,1.880,1.899,1.991,egal,egal,egal,stable,1,stable,1,stable,1
81370004,81370,Saint-Sulpice-la-Pointe,SORTIE 5 A68 - ZAC PORTES DU TARN,43.752627,1.656634,Total,1.975,1.951,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
68540001,68540,Bollwiller,Route de Guebwiller,47.8634715,7.2562832,Système U,1.859,1.879,1.959,egal,egal,egal,stable,1,stable,1,stable,1
62610004,62610,Nielles-lès-Ardres,15 route départementale 943,50.852,1.987,Auchan,1.963,1.957,,hausse,,,stable,1,stable,1,stable,1
85640001,85640,MOUCHAMPS,RUE DE LA VILLE EN BOIS,46.776,-1.066,Esso,1.928,,2.093,egal,,egal,stable,1,stable,1,stable,1
17420001,17420,SAINT-PALAIS-SUR-MER,Avenue Charles de Gaulle,45.651,-1.085,Super U,1.836,1.869,1.999,hausse,egal,egal,stable,1,stable,1,stable,1
85110005,85110,CHANTONNAY,42 Avenue Monseigneur Batiot,46.693,-1.054,TotalEnergies,1.936,1.934,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
38380003,38380,Saint-Laurent-du-Pont,"293, avenue Victor Hugo",45.3875211,5.7308446,Intermarché,1.829,1.839,1.949,egal,egal,egal,stable,1,stable,1,stable,1
72400001,72400,LA FERTé-BERNARD,AVENUE PIERRE BRULE,48.1819077,0.6627489,Carrefour Market,1.999,1.929,2.029,baisse,egal,egal,stable,1,stable,1,stable,1
7800003,07800,LA VOULTE-SUR-RHôNE,"ZI JEAN JAURES - 70, RUE LOUIS PASTEUR",44.807,4.792,Intermarché,1.869,1.889,1.999,hausse,hausse,hausse,stable,1,stable,1,stable,1
69430001,69430,Beaujeu,LA CHEVALIERE,46.146,4.599,Total,1.959,1.929,1.979,egal,egal,egal,stable,1,stable,1,stable,1
72130009,72130,Sougé-le-Ganelon,CC - Rue des érables,48.317274,-0.025158,Carrefour,1.839,,1.979,egal,,egal,stable,1,stable,1,stable,1
73490002,73490,LA RAVOIRE,rue du pré Renaud,45.563,5.966,Super U,1.839,1.859,1.949,,,,stable,1,stable,1,stable,1
5190002,05190,Remollon,Les Graves,44.467,6.179,Système U,1.879,1.899,1.979,egal,egal,egal,stable,1,stable,1,stable,1
63310002,63310,RANDAN,Place des Charmes,46.017,3.349,Intermarché,1.849,1.866,1.968,egal,egal,egal,stable,1,stable,1,stable,1
62114002,62114,SAINS-EN-GOHELLE,100 Avenue François Mitterand,50.4564363,2.6821336,Total,1.946,1.932,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
31410007,31410,SAINT-SULPICE-SUR-LèZE,ZONE COMMERCIALE STE ANNE AVE DU CIMETIERE,43.33,1.317,Intermarché,1.866,1.849,1.956,egal,egal,egal,stable,1,stable,1,stable,1
6600027,06600,ANTIBES,15 AVENUE NICOLAS AUSSEL,43.577344,7.107005,Intermarché,1.829,1.839,,egal,egal,,stable,1,stable,1,stable,1
92600007,92600,ASNIèRES-SUR-SEINE,96 Avenue d'Argenteuil,48.915,2.283,Esso,2.039,2.059,2.189,hausse,hausse,hausse,stable,1,stable,1,stable,1
80100010,80100,ABBEVILLE,205 BLD DE LA REPUBLIQUE,50.113,1.829,Total Access,1.843,,,hausse,,,stable,1,stable,1,stable,1
38440004,38440,SAINT JEAN DE BOURNAY,174 ROUTE DES ECHARRIERESQUARTIER DEPOT,45.4986178,5.1374241,Intermarché,1.849,1.849,,hausse,hausse,,stable,1,stable,1,stable,1
43110002,43110,Aurec-sur-Loire,ROUTE DE FIRMINY,45.371637,4.207784,Auchan,1.851,1.835,1.990,egal,egal,egal,stable,1,stable,1,stable,1
2600006,02600,Villers-Cotterêts,231rd rue du general leclerc,49.2554964,3.0830049,Total,,,,,,,stable,1,stable,1,stable,1
71140002,71140,Bourbon-Lancy,47 Avenue Claude et Émile Puzenat,46.6232545,3.758863,bi1,1.890,1.889,,egal,egal,,stable,1,stable,1,stable,1
88650004,88650,anould,104 RUE DE COLMAR,48.188,6.954,TotalEnergies,1.981,1.968,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
33400011,33400,BORDEAUX TALENCE,412 COURS DE LA LIBERATION,44.807,-0.591,Auchan,1.811,,2.009,egal,,egal,stable,1,stable,1,stable,1
23000004,23000,SAINT-SULPICE-LE-GUéRéTOIS,AIRE DES MONTS DE GUERET,46.183,1.846,Avia,1.999,2.069,2.169,egal,egal,egal,stable,1,stable,1,stable,1
85550001,85550,La Barre-de-Monts,Avenue de l'Estacade BP 4,46.89,-2.123,Intermarché,1.889,1.880,1.972,egal,egal,egal,stable,1,stable,1,stable,1
50220002,50220,DUCEY,59 Avenue Émile Dehousse,48.617,-1.28,Carrefour,1.919,1.929,2.059,egal,,egal,stable,1,stable,1,stable,1
66300017,66300,VILLEMOLAQUE,1 RUE DE LA COMMANDERIE,42.591422,2.842523,Carrefour,1.889,1.889,,baisse,baisse,,stable,1,stable,1,stable,1
59541001,59540,CAUDRY,Boulevard du 8 Mai 1945,50.129,3.426,E.Leclerc,1.848,1.873,1.958,egal,egal,egal,stable,1,stable,1,stable,1
92230003,92230,GENNEVILLIERS,21 Rue Louis Calmel,48.9252449,2.2910145,Carrefour,1.899,1.932,1.990,egal,egal,egal,stable,1,stable,1,stable,1
29200008,29200,Brest,126 Boulevard de Plymouth,48.389,-4.528,Carrefour,1.795,1.840,1.996,egal,egal,egal,stable,1,stable,1,stable,1
36400004,36400,LA CHâTRE,18 rue des Ajoncs,46.5759966,1.9751908,E.Leclerc,1.849,1.878,1.955,hausse,egal,egal,stable,1,stable,1,stable,1
71700010,71700,Boyer,1923 venière,46.598227,4.903867,Total,1.990,1.960,1.990,hausse,hausse,egal,stable,1,stable,1,stable,1
89144002,89144,Ligny-le-Châtel,13 Avenue de Chablis,47.895,3.758,Carrefour,1.864,1.887,,,baisse,,stable,1,stable,1,stable,1
13230004,13230,Port-Saint-Louis-du-Rhône,ZA de Malebarge,43.3949128,4.8135396,TotalEnergies,1.950,,,egal,,,stable,1,stable,1,stable,1
25290005,25290,ORNANS,21 AVENUE DE LATTRE DE TASSIGNY,47.105,6.131,Avia,1.969,,1.999,egal,,egal,stable,1,stable,1,stable,1
35610001,35610,Pleine-Fougères,VILLE CHEREL,48.5469578,-1.5368355,Intermarché,1.878,1.949,,egal,egal,,stable,1,stable,1,stable,1
28240005,28240,La Loupe,1 Impasse de la Cerisaie,48.4756125,1.0250785,Intermarché,1.811,1.848,1.949,egal,egal,egal,stable,1,stable,1,stable,1
91940009,91940,LES ULIS,4 AV DE L'OCEANIE - ZAC COURTAB,48.678,2.199,Total Access,1.875,,,hausse,,,stable,1,stable,1,stable,1
87430004,87430,Verneuil-sur-Vienne,RN 141,45.846809,1.17205,Avia,1.989,1.999,2.119,egal,egal,egal,stable,1,stable,1,stable,1
42100021,42100,Saint-Étienne,9 boulevard karl marx,45.424,4.41,TotalEnergies,,,,,,,stable,1,stable,1,stable,1
67200011,67200,STRASBOURG,68 ROUTE DE SCHIRMECK,48.57307,7.71737,TotalEnergies,1.976,1.952,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
40700003,40700,HAGETMAU,Centre Commercial Intermarché,43.637,-0.614,Intermarché,1.848,1.882,1.995,egal,egal,egal,stable,1,stable,1,stable,1
84210003,84210,Pernes-les-Fontaines,542 Avenue Charles de Gaulle,44.005,5.051,Dyneff,1.979,1.945,,egal,egal,,stable,1,stable,1,stable,1
54970001,54970,Landres,37 Rue de Verdun,49.319794,5.800258,Intermarché,1.893,1.906,2.043,egal,egal,egal,stable,1,stable,1,stable,1
69700001,69700,Givors,CENTRE COMMERCIAL GIVORS 2 VALLEES,45.586,4.755,Carrefour,1.865,1.874,2.006,hausse,hausse,egal,stable,1,stable,1,stable,1
85603001,85600,MONTAIGU,Rue Amiral Duchaffault,46.978,-1.306,E.Leclerc,1.798,1.838,,egal,egal,,stable,1,stable,1,stable,1
36120001,36120,ARDENTES,2 Avenue de Verdun,46.7465263,1.82801,Avia,1.909,1.919,2.025,baisse,egal,hausse,stable,1,stable,1,stable,1
45550002,45550,Saint-Denis-de-l'Hôtel,8 avenue du Stade,47.8715381,2.131353,Système U,1.850,,1.949,egal,,egal,stable,1,stable,1,stable,1
88140006,88140,CONTREXEVILLE,AV DIVISION LECLERC,48.188,5.894,TotalEnergies,1.851,1.874,1.990,hausse,baisse,egal,stable,1,stable,1,stable,1
28200003,28200,Saint-Denis-les-Ponts,Route du Mans,48.0679744,1.303885,E.Leclerc,1.839,1.879,1.938,egal,egal,egal,stable,1,stable,1,stable,1
85530002,85600,TREIZE-SEPTIERS,RN 753 - ROUTE DE MONTAIGU,46.9840195,-1.2446865,Total,1.990,,,baisse,,,stable,1,stable,1,stable,1
6620001,06620,Gréolières,768 allée de la ferrage,43.796661,6.949831,Station-service communale,2.136,2.077,,egal,egal,,stable,1,stable,1,stable,1
32150003,32150,Cazaubon,BOULEVARD DES PYRENEES,43.934,-0.064,Total,1.990,,1.990,baisse,,egal,stable,1,stable,1,stable,1
38350006,38350,SUSVILLE,Z.I DE LA MURE,44.941,5.763,Netto,,,,,,,stable,1,stable,1,stable,1
50204001,50200,COUTANCES,Route de Carentan,49.068,-1.431,E.Leclerc,1.848,1.888,1.978,egal,egal,egal,stable,1,stable,1,stable,1
18300007,18300,ST SATUR,ROUTE DE MENETREOL,47.334,2.856,DATS 24,1.875,1.989,,egal,egal,,stable,1,stable,1,stable,1
91220001,91220,BRéTIGNY-SUR-ORGE,CCIAL MAISON NEUVE,48.587,2.304,Auchan,1.834,1.854,1.954,egal,baisse,baisse,stable,1,stable,1,stable,1
59350002,59350,SAINT-ANDRE-LEZ-LILLE,17 rue du Général Leclerc,50.658,3.052,Avia,1.919,1.929,2.029,baisse,baisse,baisse,stable,1,stable,1,stable,1
50290001,50290,BREHAL,Route de la poste,48.9023953,-1.5141211,Système U,1.809,1.848,1.929,egal,egal,egal,stable,1,stable,1,stable,1
2380002,02380,Crécy-au-Mont,D1 - LIEU DIT LE PRE MONTRE,49.4919836,3.3348902,Total Access,1.860,1.873,1.987,hausse,baisse,baisse,stable,1,stable,1,stable,1
84300003,84300,Cavaillon,ROUTE D'AVIGNON,43.8568801,5.0171725,TotalEnergies,1.962,1.938,,hausse,baisse,,stable,1,stable,1,stable,1
20167005,20090,AJACCIO,RD 31 lieu dit Manicola Vecchia,41.951,8.78,Vito,1.939,,,egal,,,stable,1,stable,1,stable,1
11100017,11100,Narbonne,82 AVENUE CARNOT,43.196,3.012,,1.948,,,hausse,,,stable,1,stable,1,stable,1
30120002,30120,LE VIGAN,Place du Maréchal Juin,43.991,3.608,Super U,1.855,,,hausse,,,stable,1,stable,1,stable,1
87600003,87600,ROCHECHOUART,8 RUE FRANCOIS MITTERRAND,45.8346252,0.8352289,Avia,2.000,,2.140,egal,,egal,stable,1,stable,1,stable,1
29880002,29880,Plouguerneau,1 place du fournil,48.606,-4.504,Intermarché,1.799,1.829,1.929,egal,egal,egal,stable,1,stable,1,stable,1
26780007,26780,Châteauneuf-du-Rhône,RN 7,44.519182,4.745302,Total Access,1.855,1.850,1.965,,baisse,baisse,stable,1,stable,1,stable,1
45340002,45340,NIBELLE,"51, RTE DE CHAMBON",48.0299855,2.3144667,TotalEnergies,1.900,1.950,1.990,egal,egal,egal,stable,1,stable,1,stable,1
44600011,44600,ST NAZAIRE,332 ROUTE DE LA COTE D'AMOUR,47.258911,-2.265025,Auchan,1.808,1.858,1.935,egal,egal,egal,stable,1,stable,1,stable,1
13410004,13410,Lambesc,2 AVENUE LEO LAGRANGE,43.649,5.265,Carrefour Contact,1.829,1.842,,egal,egal,,stable,1,stable,1,stable,1
59550003,59550,MAROILLES,2574 Chemin De Maubeuge,50.137,3.772,Gulf,2.089,2.089,,egal,egal,,stable,1,stable,1,stable,1
49000016,49100,Angers,75 avenue Montaigne,47.4670315,-0.5259275,Auchan,1.829,1.859,1.949,egal,baisse,egal,stable,1,stable,1,stable,1
34600002,34600,FAUGERES,Station Service de BEL AIR,43.562,3.181,Gallien,1.868,,,egal,,,stable,1,stable,1,stable,1
30600003,30600,Vauvert,Mas Saint-Laurent,43.7071013,4.2690167,Intermarché,1.879,1.869,1.979,egal,egal,egal,stable,1,stable,1,stable,1
34790003,34790,GRABELS,2 RUE NICOLAS APPERT,43.6484441,3.8318538,Station Grabels,,,,,,,stable,1,stable,1,stable,1
83200006,83200,TOULON BON RENCONTRE,ANGLE BD A BRIAND ET TRAVERSE,43.1279688,5.9058578,Esso,,,,,,,stable,1,stable,1,stable,1
95310003,95310,SAINT-OUEN-L'AUMONE,27 Rue d'Épluches,49.057,2.124,E.Leclerc,1.828,1.852,1.920,egal,egal,egal,stable,1,stable,1,stable,1
68000010,68000,Colmar,111 Route de Rouffach,48.064,7.34,Super U,1.889,1.859,1.959,baisse,baisse,egal,stable,1,stable,1,stable,1
69500013,69500,BRON,142/144 AVENUE FRANKLIN ROOSEVELT,45.732574,4.908296,Intermarché,1.830,1.839,,egal,egal,,stable,1,stable,1,stable,1
44150004,44150,ANCENIS,BOULEVARD BAD BRUCKENAU,47.373,-1.185,Super U,1.819,1.859,1.929,hausse,hausse,egal,stable,1,stable,1,stable,1
20153003,20153,GUITERA LES BAINS,RD 87,41.900404,9.097452,Total,2.050,,,egal,,,stable,1,stable,1,stable,1
46320002,46320,Durbans,l'aérodrome,44.670721,1.788755,TotalEnergies,,1.990,,,egal,,stable,1,stable,1,stable,1
76600025,76600,LE HAVRE,174 BOULEVARD DE L'AMIRAL MOUCH,49.48837,0.1502,TotalEnergies,1.858,1.856,1.966,hausse,baisse,baisse,stable,1,stable,1,stable,1
21370002,21370,VELARS SUR OUCHE,RUE DES TROIS PONTS,47.319,4.91,Intermarché,1.865,1.845,1.959,egal,egal,egal,stable,1,stable,1,stable,1
28150002,28150,Voves,Rue Denis Papin,48.279,1.623,Intermarché,1.829,1.839,1.939,hausse,egal,egal,stable,1,stable,1,stable,1
85210010,85210,SAINTE HERMINE,132 ROUTE DE NANTES,46.562323,-1.059185,Intermarché,1.859,1.885,1.989,egal,egal,egal,stable,1,stable,1,stable,1
36000016,36000,CHATEAUROUX,RN 20 - ROCADE SUD,46.79298,1.71655,TotalEnergies,1.862,1.856,1.975,hausse,,,stable,1,stable,1,stable,1
77260009,77260,LA FERTE SOUS JOUARRE,42 AVENUE FRANKLIN ROOSEVELT,48.944,3.121,Total,1.986,1.983,1.990,hausse,hausse,egal,stable,1,stable,1,stable,1
17560004,17560,Bourcefranc le chapus,20 avenue du general de gaulle,45.854736,-1.167256,E.Leclerc,1.819,,,egal,,,stable,1,stable,1,stable,1
30129003,30129,Redessan,Route de Beaucaire - Mas Volette,43.825232,4.495906,Auchan,1.849,1.859,,hausse,hausse,,stable,1,stable,1,stable,1
66200005,66200,Latour-Bas-Elne,Zac des Aspres - Av. Lou Torrent,42.609544,2.998522,Auchan,1.869,1.869,1.999,egal,egal,egal,stable,1,stable,1,stable,1
55210003,55210,VIGNEULLES-LES-HATTONCHATEL,28 RUE DE SAINT MIHIEL,48.976837,5.701372,Intermarché,1.889,1.869,2.022,egal,egal,egal,stable,1,stable,1,stable,1
34430003,34430,SAINT JEAN DE VEDAS,ROUTE DE SETE,43.5710484,3.8469766,Carrefour,1.847,1.845,1.967,egal,egal,egal,stable,1,stable,1,stable,1
57700004,57700,HAYANGE,27 rue Jean Jaurès,49.330603,6.079541,E.Leclerc,1.833,1.865,,hausse,hausse,,stable,1,stable,1,stable,1
50550003,50550,SAINT VAAST LA HOUGUE,1 RUE MARCEL PIGNOT,49.589136,-1.280108,Netto,1.829,1.868,1.965,egal,hausse,baisse,stable,1,stable,1,stable,1
2200016,02200,Mercin-et-vaux,Avenue de Compiègne,49.381043,3.300628,Carrefour,1.815,1.835,1.945,hausse,baisse,egal,stable,1,stable,1,stable,1
1380002,01380,BAGE DOMMARTIN,1 ROUTE DU BOURG,46.31569,4.945581,DATS 24,1.895,1.875,1.998,egal,egal,egal,stable,1,stable,1,stable,1
71000026,71000,SANCE,2 RUE DES GRANDES VARENNES,46.330476,4.843025,TotalEnergies,1.955,1.955,1.990,egal,egal,egal,stable,1,stable,1,stable,1
36500005,36500,buzancais,route de chateauroux,46.88798,1.434329,Carrefour,1.900,,2.035,egal,,egal,stable,1,stable,1,stable,1
47550012,47550,Boé,Av. de Lacapelette,44.178468,0.633219,Carrefour,1.838,1.869,1.969,egal,egal,egal,stable,1,stable,1,stable,1
23600002,23600,BOUSSAC,Avenue Pierre Leroux,46.349,2.217,U,1.889,,2.029,egal,,egal,stable,1,stable,1,stable,1
33220004,33220,PORT-SAINTE-FOY-ET-PONCHAPT,Avenue Mézières,44.8422275,0.206314,Intermarché,1.995,1.945,2.009,egal,egal,egal,stable,1,stable,1,stable,1
70100008,70100,ARC LES GRAY,RUE CHARLES COUYBA,47.453812,5.58906,Intermarché,1.859,1.859,1.959,egal,egal,egal,stable,1,stable,1,stable,1
59125005,59125,TRITH-SAINT-LEGER,A2-Aire de la Sentinelle Est,50.339514,3.469642,Avia,2.244,2.186,2.252,egal,egal,egal,stable,1,stable,1,stable,1
80320004,80320,CHAULNES,34 RUE ROGER SALENGRO,49.8159074,2.8042629,Carrefour,1.849,1.879,1.999,egal,egal,egal,stable,1,stable,1,stable,1
16110006,16110,Rivières,"Péruzet, Route de Limoges",45.753798,0.385443,E.Leclerc,1.890,,,egal,,,stable,1,stable,1,stable,1
