country,country_code,id,cp,ville,adresse,latitude,longitude,enseigne,gazole,e10,sp98,updated_at,source
Espagne,ES,ES-1598,17857,Sant Joan les Fonts,"CARRETERA N-260 KM. 79,60",42.204306,2.5385,PANAWAY ROAD,1.459,1.420,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9207,17464,Sant Jordi Desvalls,AV.GENERALITAT.25,42.070694,2.95875,ENCO SANT JORDI,1.378,1.318,1.489,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10734,17470,Sant Pere Pescador,CARRETERA CASTELLO KM. 1,42.194417,3.082333,ESCLATOIL,1.389,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13125,17430,Santa Coloma de Farners,"CALLE FRANCESC MORAGUES, SN",41.853528,2.677917,ESCLATOIL,1.349,1.329,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2524,17430,Santa Coloma de Farners,CARRETERA SILS KM. 1,41.857944,2.673861,BP J. LLAVARI SANTA COLOMA DE FARNERS,1.545,1.505,1.655,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2058,17430,Santa Coloma de Farners,CARRETERA C-152 KM. 3,41.885306,2.657972,PETREM,1.439,1.399,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2446,17246,Santa Cristina d'Aro,"CL TEULERA , 15",41.811417,2.998861,RIU D'OR,1.565,1.539,1.679,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11191,17771,Santa Llogaia d'Àlguema,"AVENIDA D'ÀLGUEMA, 2",42.229778,2.955889,GALP,1.529,1.484,1.604,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13216,17771,Santa Llogaia d'Àlguema,"CALLE CORAL ROIG, S/N",42.231333,2.956083,PETREM,1.379,1.279,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15875,17840,Sarrià de Ter,"AVINGUDA DE FRANÇA, 125",42.006167,2.816111,ESCLATOIL,1.349,1.329,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2047,17840,Sarrià de Ter,"N-II km 719,4",42.009639,2.817361,SYM SARRIA,1.419,1.419,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1583,17840,Sarrià de Ter,N-II km 728,42.020124,2.823503,PETREM,1.299,1.279,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8237,17840,Sarrià de Ter,N-II km 728,42.020139,2.823472,PETREM,1.299,1.279,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15245,17840,Sarrià de Ter,"CARRETERA N-IIA KM. 719,4",42.009722,2.817444,NATURGY SARRIA DE TER - GIRONA,,,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9067,17467,Saus,CARRETERA ORRIOLS A L'ESCALA KM. 7,42.131111,2.9835,EMPÚRIES OILS SAUS,1.605,1.555,1.665,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1795,17852,Serinyà,CARRETERA C-66 KM. 24,42.165083,2.745139,REPSOL,1.549,1.499,1.619,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1790,17133,Serra de Daró,"CARRETERA GE-643 KM. 5,06",42.028972,3.065417,REPSOL,1.569,1.509,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2071,17410,Sils,CARRETERA C-63 KM. 17,41.813444,2.738083,REPSOL,1.559,1.519,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2249,17410,Sils,CR N-II MADRID-FRANCIA KM  695,41.802306,2.761889,BP HOSTAL DE LA SELVA,1.535,1.509,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13821,17257,Torroella de Montgrí,"CAMI DEL MOLI, 1",42.037056,3.127361,PETROLIS INDEPENDENTS - PETRO7,1.499,1.459,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11955,17257,Torroella de Montgrí,CARRETERA L'ESTARTIT KM. 1,42.042222,3.140833,REPSOL,1.599,1.609,1.719,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1712,17257,Torroella de Montgrí,"HIPER ESCLAT. CTRA. GE 641 km 4,225",42.049472,3.177222,ESCLATOIL,1.389,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15505,17320,Tossa de Mar,"CALLE LLUIS COMPANYS CANT C/FRANCESC MACIÀ, S/N",41.721778,2.927389,ESCLATOIL,1.349,1.329,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2440,17320,Tossa de Mar,"AVENIDA PUERTO RICO, 1",41.721806,2.928333,E.S. TOSSA DE MAR,1.559,1.539,1.679,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2503,17140,Ullà,"CARRETERA C-31 KM. 350,5",42.045306,3.117222,REPSOL,1.535,1.549,1.669,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14788,17813,Vall de Bianya (La),"CALLE INDUSTRIA, 1",42.210528,2.471056,PETREM VALL DE BIANYA,1.439,,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14825,17176,Vall d'en Bas (La),"CALLE PRAT DE CAN GRONXA, 1",42.133111,2.441972,PETREM VALL D'EN BAS,1.439,1.399,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12985,17176,Vall d'en Bas (La),CARRETERA POLIGANO INDUSTRIAL LA SERRA KM. 1,42.12975,2.450972,Q8,1.399,1.379,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2864,17142,Verges,"CARRETERA C-31 KM. 357,2",42.064694,3.049528,CEPSA,1.619,1.569,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1822,17411,Vidreres,"AUTOVIA C-35 KM. 84,5",41.785639,2.761694,GALP,1.509,1.479,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11777,17411,Vidreres,"CARRETERA C-63 KM. 9,4",41.766389,2.780528,REPSOL,1.579,1.529,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2413,17137,Viladamat,CARRETERA C-31 KM. 20,42.135306,3.071111,FLUID,1.497,1.398,1.589,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14644,17137,Viladamat,"CARRETERA GI-623 KM. 16,75",42.134389,3.085861,FULL ENERGY - VILADAMAT,1.498,1.399,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2768,17468,Vilademuls,CARRETERA N-2 KM. 731,42.086583,2.888639,REPSOL,1.539,1.515,1.685,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-1569,17406,Viladrau,"CARRETERA DE VILADRAU A VIC KM. 3,2",41.853611,2.360056,SIN ROTULO,1.479,1.409,1.569,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9360,17469,Vilamalla,"CALLE PONENT, 10",42.231,2.959417,AVANZA,1.339,1.289,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14684,17469,Vilamalla,"AVENIDA EUROPA D', 1",42.231139,2.979778,AVANZA OIL,1.339,1.289,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13225,17469,Vilamalla,"AVENIDA EUROPA D', 1",42.231139,2.979778,GLOBALTANK,1.339,1.289,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12680,17469,Vilamalla,"POLIGONO LA BISBAL, 10",42.229111,2.990833,MOEVE,1.573,1.519,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14099,17185,Vilobí d'Onyar,CARRETERA N-156 KM. 1,41.898556,2.771111,HAM,1.499,1.419,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-2302,17185,Vilobí d'Onyar,CARRETERA GIRONA SANTA COLOAM FARNERS KM. 13,41.892056,2.731972,"""BP""",1.559,1.529,1.689,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15025,18220,Albolote,CARRETERA ATARFE-ALBOLOTE KM. 4,37.225556,-3.673361,FUELING,1.399,1.299,1.459,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-7003,18220,Albolote,"A-92 km 239,000",37.231417,-3.668417,GALP,1.539,1.499,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-7004,18220,Albolote,"A-92 km 239,000",37.232667,-3.667139,GALP,1.539,1.499,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12750,18220,Albolote,"CALLE BAZA, 328",37.230722,-3.647194,JUNCADIESEL,1.329,1.229,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6567,18220,Albolote,"PG JUNCARIL, PARC  114/5",37.223472,-3.646222,BP JUNCARIL,1.519,1.489,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6858,18220,Albolote,"CR N-323, 123",37.23425,-3.644806,REPSOL,1.539,1.475,1.645,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8427,18220,Albolote,CARRETERA E-902/A-44/N-323 KM. 121,37.247361,-3.655278,SHELL,1.499,1.449,1.549,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12846,18220,Albolote,"PASEO COLON, S/N",37.233,-3.649472,REPSOL,1.535,1.479,1.599,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12671,18220,Albolote,"CALLE LOJA, S/N",37.230222,-3.645778,LOW COST TIBURONOIL,1.329,1.229,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-5781,18220,Albolote,"CARRETERA GR-4 KM. 2,35",37.226333,-3.668722,REPSOL ,1.539,1.499,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11079,18220,Albolote,"CALLE MOTRIL, PARCELA, 243",37.226889,-3.649667,MINIOIL ALBOLOTE,1.329,1.269,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13856,18220,Albolote,"POLIGONO JUNCARIL CALLE MOTRIL PARCELA 238, 238",37.225306,-3.647889,LERFU,1.359,1.269,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15460,18220,Albolote,"CAMINO ALBOLOTE-ATARFE - PAGO TINAR, PARCELA 16 POLIGONO 18, S/N",37.224944,-3.661639,ANDALUZA DE TRANSPORTES SCA,1.308,,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-5586,18518,Albuñán,CTRA. GUADIX-JEREZ MARQUESADO km 6,37.238194,-3.143639,REPSOL,1.535,1.439,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-5735,18700,Albuñol,"A-345 km 64,7",36.761972,-3.182889,REPSOL,1.575,1.449,1.619,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12785,18760,Albuñol,"CALLE VISTA ALEGRE (VAL), S/N",36.751833,-3.169361,GASOLINERA,1.549,1.499,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6448,18170,Alfacar,CARRETERA DE ALFACAR A GRANADA km 1,37.232167,-3.570889,BP ALFACAR,1.509,1.475,1.615,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6676,18280,Algarinejo,CARRETERA N-321 KM. 21,37.326556,-4.15375,CARBUALGA ,1.435,1.465,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10253,18120,Alhama de Granada,"PLAZA DUQUE DE MANDAS, S/N",37.003667,-3.990778,REPSOL,1.539,1.479,1.639,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6595,18128,Alhama de Granada,"CALLE BUENOS AIRES, 10",36.955639,-4.122139,GM10,1.449,1.429,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11795,18620,Alhendín,"AVENIDA ANDALUCÍA, S/N",37.10425,-3.640194,SHELL,1.509,1.454,1.554,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-5814,18620,Alhendín,"AVENIDA ANDALUCIA, 31",37.103556,-3.637444,REPSOL ALHENDIN-OTURA,1.539,1.485,1.619,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15877,18620,Alhendín,"CAMINO CAMINO CEMENTERIO, 12",37.112444,-3.637417,E.S.EL MOLINO ALHENDIN,1.389,1.289,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11688,18690,Almuñécar,"CALLE KHAN JONES, S/N",36.734583,-3.682556,BP ESSA,1.565,1.533,1.680,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6901,18690,Almuñécar,"AVENIDA AVENIDA DE SALOBREÑA, 1",36.736917,-3.687472,REPSOL,1.549,1.539,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9934,18697,Almuñécar,CARRETERA N-340 KM. 308,36.736556,-3.73875,CEPSA,1.520,1.490,1.580,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-7007,18100,Armilla,"CARRETERA GRANADA A ARMILLA KM. 134,25",37.154111,-3.611972,GALP,1.539,1.499,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6661,18100,Armilla,CARRETERA ARMILLA KM. 7,37.149083,-3.618417,ASC CARBURANTES,1.399,1.319,1.479,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8428,18100,Armilla,"CARRETERA GRANADA-ARMILLA KM. 1,8",37.151528,-3.614833,SHELL,1.469,1.419,1.519,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14920,18100,Armilla,"AVENIDA FERNANDO DE LOS RIOS, 116",37.154306,-3.610778,Q8,1.469,1.429,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6849,18100,Armilla,"AVENIDA PONIENTE, 45",37.142806,-3.631667,GRANASOL SAN PABLO,1.399,1.439,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12068,18100,Armilla,"CAMINO VIEJO DE ARMILLA, SN ESQ.AVDA. SAN RAFAEL SN, SN",37.153222,-3.621278,CEPSA,1.539,1.479,1.619,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12926,18100,Armilla,"CAMINO BAJO, 35",37.151833,-3.621333,ASC CARBURANTES,1.369,1.279,1.479,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15167,18007,Armilla,"AVENIDA CRISTOBAL COLON, 0",37.152417,-3.622722,PLENERGY,1.349,1.249,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6593,18230,Atarfe,CARRETERA N-432 KM. 429,37.2125,-3.684556,ASC CARBURANTES,1.399,1.299,1.459,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13070,18230,Atarfe,"CALLE RONDA LINDARAJAS, S/N",37.221667,-3.681944,E.S. EL MOLINO ATARFE DOS,1.369,1.269,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6584,18230,Atarfe,"POLIGONO COMPLEJO MERCAGRANADA, PARCELA B, SUBZONA II (N-432 KM 431), 1",37.204972,-3.664639,MOEVE,1.519,1.469,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12048,18230,Atarfe,"CARRETERA ATARFE-SANTA FE KM. 0,5",37.215278,-3.700417,E.S. PETRONACHIL - LOS ALAMOS,1.399,1.399,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6592,18230,Atarfe,CARRETERA N-432 KM. 429,37.212167,-3.68475,ASC CARBURANTES,1.399,1.299,1.459,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8980,18230,Atarfe,CARRETERA NACIONAL 432 BADAJOZ GRANADA KM. 431,37.207444,-3.665306,SHELL,1.499,1.435,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12517,18230,Atarfe,"POLIGONO SI-9.2, 35",37.219611,-3.700611,E.S. EL MOLINO ATARFE I,1.269,1.219,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-16418,18230,Atarfe,CARRETERA PINOS PUENTE (N-432) KM. 427,37.219583,-3.700222,PLENERGY,1.269,1.219,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-5771,18800,Baza,"AVENIDA MURCIA S/N, S/N",37.493361,-2.765278,EE SS. VENTA DEL SOL CEPSA,1.609,1.549,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6558,18800,Baza,"CARRETERA CTRA BENAMAUREL KM 2.2 KM. 2,2",37.508639,-2.765861,EE SS EL MAÑO REPSOL,1.569,1.539,1.659,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10422,18800,Baza,CARRETERA BENAMAUREL KM. S/N,37.504889,-2.769194,BS ENERGY,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8429,18800,Baza,AUTOVIA A-92N/N-342 KM. 322,37.429806,-2.908028,CEPSA,1.579,1.489,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10273,18800,Baza,"N-342 km 177,6",37.493694,-2.775111,REPSOL,1.559,1.559,1.659,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10332,18800,Baza,A-334 km 4.5,37.481666,-2.766909,REPSOL,1.559,1.559,1.659,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-14045,18800,Baza,CARRETERA DE MURCIA S/N KM. S/N,37.495222,-2.760472,E.S MINIOIL ,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13143,18800,Baza,CARRETERA BENAMAUREL KM. 4,37.502278,-2.773389,CARBA,1.369,1.359,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12976,18800,Baza,"CALLE F (POL LA NORIA), 10",37.502694,-2.743417,NORTEGRA LOW COST,1.369,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10213,18500,Baza,PARAJE CASASOLA JUNTO A AUTOVIA A92,37.508417,-2.738472,CEPSA,1.549,1.499,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6488,18860,Baza,AUTOVIA A-92 KM. 322,37.433583,-2.905611,E.S. MIRASIERRA,1.980,1.950,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6565,18564,Benalúa de las Villas,CARRETERA A-403 KM. 129,37.444361,-3.650333,BP,1.399,1.399,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6575,18817,Benamaurel,"CARRETERA BENAMAUREL KM. 13,500",37.598194,-2.706889,MOEVE,1.589,1.557,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6604,18440,Cádiar,CARRETERA LANJARÓN- GRANADA A-348 KM. 53,36.946194,-3.176722,BP CADIAR,1.609,1.549,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-5656,18512,Calahorra (La),"CARRETERA N-324 KM. 238,1",37.206667,-3.048333,REPSOL,1.529,1.429,1.599,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9479,18290,Calicasas,"CARRETERA N-323 KM. 114,5",37.285806,-3.674972,BP CUBILLAS,1.499,1.469,1.609,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6497,18565,Campotéjar,AUTOVIA A-44 KM. 384,37.487306,-3.601611,BP,1.549,1.465,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11627,18810,Caniles,CARRETERA A-334 KM. 14,37.425889,-2.688139,EE SS LOS CARRASQUILLAS,1.580,1.580,1.730,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-5752,18810,Caniles,CARRETERA C-323 KM. 5,37.451778,-2.733889,REPSOL,1.579,1.459,1.629,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6557,18818,Castilléjar,CARRETERA BENAMAUREL-HUESCAR KM. 13,37.717806,-2.639861, AGLA,1.499,1.479,1.659,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-12427,18816,Castril,"AVENIDA PORTILLO, S/N",37.797972,-2.781639,CASTRIL,1.546,1.446,1.594,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-10344,18816,Castril,CARRETERA POZO ALCON-  HUESCAR KM. 30,37.817444,-2.756306,REPSOL,1.515,1.435,1.605,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-7006,18190,Cenes de la Vega,"NUEVA CTRA. DE SIERRA NEVADA km 6,400",37.158639,-3.545194,GALP,1.519,1.529,1.689,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6555,18190,Cenes de la Vega,"AVENIDA SIERRA NEVADA, 28",37.161222,-3.545528,"BP E.S.LAVEGA DE CENES, S.L.",1.505,1.479,1.619,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13059,18330,Chauchina,"CALLE RONDA EXTERIOR, 22",37.191583,-3.777333,BP MARINETTO CHAUCHINA,1.529,1.475,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-9993,18330,Chauchina,"CALLE 1, 5",37.19375,-3.776917,SHELL,1.439,1.389,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15690,18330,Chauchina,"AVENIDA PRIMERO DE MAYO, 8",37.194778,-3.778444,PETROPRIX,1.369,1.299,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-15867,18330,Chauchina,AUTOVIA A92 KM. 225,37.196056,-3.802611,HAM,,,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11206,18194,Churriana de la Vega,"CR NUEVA LA GABIAS PK 2.9 (CR NUEVA LAS GABIAS km 2,9)",37.157833,-3.641639,SHELL,1.449,1.389,1.459,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-11994,18194,Churriana de la Vega,"AVENIDA CRISTOBAL COLON, 73",37.149167,-3.631278,REPSOL ,1.559,1.519,1.659,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6568,18194,Churriana de la Vega,"GR SO-10  SURRIANA DE LA VEGA, 2",37.146639,-3.651306,REPSOL,1.529,1.479,1.649,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-8075,18194,Churriana de la Vega,CARRETERA GRANADA-LAS GABIAS KM. 2,37.158028,-3.640639,ASC CARBURANTES,1.399,1.319,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-13048,18194,Churriana de la Vega,"CALLE SAN RAMON, 11",37.142611,-3.639222,HAFESA OIL,1.379,1.339,,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
Espagne,ES,ES-6605,18339,Cijuela,CARRETERA A-92 KM. 225,37.195972,-3.803472,BP ZONA DE SERVICOS EL MOLINO,1.529,1.455,1.615,30/06/2026 8:49:19,Ministerio para la Transicion Ecologica - Geoportal Hidrocarburos
