id_station;enseigne_actuelle;adresse_actuelle;code_postal;ville;latitude_actuelle;longitude_actuelle;statut_verification;motif_verification;source_actuelle;google_place_id;google_enseigne;google_adresse;google_latitude;google_longitude;google_verifie_le;decision;commentaire
46300004;Intermarché;Route de Fumel;46300;Gourdon;44.726;1.373;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
88600001;Total;500 ROUTE DE LEPANGES;88600;Laval-sur-Vologne;48.188;6.688;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67310003;E.Leclerc;58 Route de Hohengoeft;67310;Wasselonne;48.646;7.453;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
26290008;Super U;280 avenue Jean Moulin RN7;26290;Donzère;44.4328123;4.7125563;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
64100010;Carrefour;22 Chemin d'Arancette;64100;Bayonne;43.483;-1.488;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
51000005;Esso Express;ROUTE D'EPERNAY;51000;Châlons-en-Champagne;48.955;4.332;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
30000016;E.Leclerc;120 Chemin du Mas Fléchier;30900;Nîmes;43.815228;4.369349;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
57430004;Total;97 Route de Strasbourg;57430;Sarralbe;48.987;7.028;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
70000001;Carrefour;Boulevard Kennedy;70000;Vesoul;47.627;6.172;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
52100008;Esso;ROUTE DE VITRY;52100;Saint-Dizier;48.64166;4.9074212;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
66700003;Dyneff;Avenue du 8 mai 1945;66700;Argelès-sur-Mer;42.55;3.041;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
54450002;Elan;11 GRANDE RUE;54450;Avricourt;48.644;6.806;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
6600008;Esso Express;20 Boulevard Maréchal Leclerc;06600;Antibes;43.574;7.124;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
54240002;Esso Express;96 Rue de Franchepré;54240;Jœuf;49.225;6.014;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
54220001;Esso Express;49 Rue du Colonel Driant;54220;Malzéville;48.705;6.192;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
54230001;Esso Express;46 Rue du Capitaine Caillon;54230;Neuves-Maisons;48.615;6.104;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
53410003;TotalEnergies;2 route Neuve;53410;La Gravelle;48.074;-1.016;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
57600003;Esso;655 Rue de Sarreguemines;57600;Œting;49.1747393;6.9179112;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
55160014;Esso;AUTOROUTE A4 AIRE DE VERDUN SAINT NICOLAS NORD;55160;Haudiomont;49.120326;5.508398;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
70130001;Avia;12, avenue des Peupliers;70130;Fresne-Saint-Mamès;47.5506957;5.8571485;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59174002;Avia;AUTOROUTE A2 - AIRE DE LA SENTINELLE OUEST;59174;La Sentinelle;50.3395274;3.468736;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59130001;Esso Express;237 Avenue de l'Hippodrome;59130;Lambersart;50.645;3.029;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59280001;Esso;20 Rue Gambetta;59280;Armentières;50.6827857;2.8825119;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
77230001;Total;ROUTE DE PARIS;77230;Villeneuve-sous-Dammartin;49.033351;2.636005;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
83600026;Eni;959 avenue du Maréchal de Lattre de Tassigny;83600;Fréjus;43.431001;6.75528;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
30420002;Système U;2, rue du Levant;30420;Calvisson;43.783121;4.2036;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59440002;Esso Express;39 AVENUE STROH;59440;Avesnes-sur-Helpe;50.129;3.937;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59450002;Esso Express;121 AVENUE ROGER SALENGRO;59450;Douai;50.3635213;3.0979443;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
38350005;TotalEnergies;AVENUE DU 22 AOUT 1944;38350;La Mure;44.913;5.784;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44720005;Carrefour Contact;PLACE DE LA COMMUNE DE PARIS;44720;Saint-Joachim;47.3851809;-2.2028539;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
50760001;Carrefour Contact;132 RUE ST THOMAS;50760;Barfleur;49.666;-1.27;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
62560002;;26 RUE PRINCIPALE;62560;Dennebrœucq;50.571189;2.150657;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20200006;Total;37 ROUTE DU CAP;20200;San-Martino-di-Lota;42.7237229;9.4570854;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
25110001;Total Access;2 Avenue du Général Leclerc;25110;Baume-les-Dames;47.352;6.358;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
82700001;;171 Avenue d'Auch;82700;Montech;43.956;1.221;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
93150009;Total;140 AVENUE DE LA REPUBLIQUE;93150;Le Blanc-Mesnil;48.935;2.473;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
24340002;Carrefour;Lieu dit chez Noillac;24340;Mareuil en Périgord;45.447;0.467;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
54670004;Total;41 RUE DU GAL LECLERC;54670;Custines;48.792845;6.145033;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
76630001;Carrefour;72 RUE DES CANADIENS;76630;Envermeu;49.8974214;1.2536578;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
18390004;Intermarché;1 Place du 8 Mai 1945;18390;Saint-Germain-du-Puy;47.099;2.489;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56530001;E.Leclerc;Place Pierre Quinio;56530;Quéven;47.79;-3.421;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
38200007;Intermarché;ZA de la Gère;38200;Vienne;45.519;4.919;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59760001;;Avenue de l'Ancien Village;59760;Grande-Synthe;51.011;2.293;a_verifier_google_places;enseigne inconnue, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
71170003;Intermarché;Route de Charlieu;71170;Chauffailles;46.207;4.314;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
14404001;E.Leclerc;Boulevard du 6 Juin;14400;Bayeux;49.2766589;-0.7165803;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13990002;Avia;70 cours Hyacinthe Bellon;13990;Fontvieille;43.727;4.712;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
69009003;Esso;69 AVENUE DU 25EME RTS;69009;Lyon;45.781;4.801;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
17220002;Intermarché;LE PETIT BONNEVEAU;17220;Salles-sur-Mer;46.084;-1.074;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
57580002;Total;route de Metz;57580;Rémilly;49.0177583;6.3840805;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
12500002;Total;24 Bd de Guizard;12500;Espalion;44.524117;2.76457;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
21240003;Super U;8 Rue Charles Dullin;21240;Talant;47.341;4.997;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59300021;BP;36 AV DE ST AMAND;59300;Valenciennes;50.366;3.513;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
23500002;Intermarché;26 ROUTE D'AUBUSSON;23500;Felletin;45.888;2.176;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59100012;Total;48 AVENUE GUSTAVE DELORY;59100;Roubaix;50.67431;3.17409;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
92242003;Total;12 Avenue Pierre Brossolette;92242;Malakoff;48.821;2.312;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
66005001;E.Leclerc;Avenue Victor Dalbiez;66000;Perpignan;42.686492;2.882714;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
91620001;Carrefour;5 RUE DE LA CROIX SAINT JACQUES;91620;La Ville-du-Bois;48.67;2.277;a_verifier_google_places;adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
74000004;Esso Express;AVENUE DE LA PLAINE;74000;Annecy;45.917;6.128;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
91410004;E.Leclerc;69 Avenue Charles de Gaulle;91420;Morangis;48.706;2.343;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
87120005;Intermarché;1, rue Léon Jouhaud - Claud;87120;Eymoutiers;45.738215;1.73525;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
74960003;Esso;1 Avenue de la République;74960;Annecy;45.906;6.113;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
73000012;Total Access;VOIE RAP. URB. RN 201;73000;La Motte-Servolex;45.609641;5.886971;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67370003;E.Leclerc;5 ALLEE DE L’ECONOMIE;67370;Wiwersheim;48.644;7.598;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
76200002;Esso Express;78 RUE GAMBETTA;76200;Dieppe;49.916;1.075;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
24240003;Carrefour Contact;18 place de l'ancien temple;24240;Sigoulès-et-Flaugeac;44.757399;0.411063;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
76260005;Total;24 BD. FAIDHERBE - RD 925;76260;Eu;50.051;1.423;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
78120005;E.Leclerc;rue Clos Batant;78120;Rambouillet;48.6460788;1.8561934;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
31200022;Total Access;55 BOULEVARD DE SUISSE;31200;Toulouse;43.616;1.421;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
57790001;Intermarché;1BIS RUE DU GENERAL DE GAULLE;57790;Lorquin;48.671;7.0;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59282001;Intermarché;28 ROUTE D'HASPRES;59282;Douchy-les-Mines;50.3047737;3.4028794;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
34620002;Dyneff;43 avenue de béziers;34620;Puisserguier;43.367;3.049;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
8090001;Esso Express;RN 43 LE PORT LEROY;08090;Cliron;49.805;4.621;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
92160006;TotalEnergies;100 AV DU PRESIDENT KENNEDY;92160;Antony;48.738;2.295;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
77210001;Esso;73 Avenue du Président Franklin Roosevelt;77210;Fontainebleau;48.417;2.723;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
78170002;Esso;64 Avenue Lucien-René Duchesne;78170;La Celle-Saint-Cloud;48.837;2.13;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
11100010;Esso;AVENUE CROIX SUD;11100;Narbonne;43.161;2.988;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20110006;Vito;4 Quartier Saint Joseph;20110;Propriano;41.671966;8.908768;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
22250001;Système U;Rue du Pilaga;22250;Broons;48.3172985;-2.2506362;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67452001;Carrefour;1 Boulevard des Enseignes;67450;Vendenheim;48.655;7.724;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
80100007;Total Access;213 Boulevard de la République;80100;Abbeville;50.113;1.829;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
81000005;Esso Express;246 Avenue Colonel Teyssier;81000;Albi;43.9213781;2.1665076;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
80000008;Esso;28 Place du Maréchal Foch;80000;Amiens;49.894;2.285;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
20166002;Total;Station TOTAL - Relais du Rupione;20166;Pietrosella;41.835;8.779;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
8330002;Carrefour;12 RUE PIERRE VIENOT;08330;Vrigne aux Bois;49.735;4.85;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67120002;Total;RN 422;67120;Dorlisheim;48.529267;7.497474;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
82710003;;Aire de Nauze Vert, RN 20;82710;Bressols;43.968;1.339;a_verifier_google_places;enseigne inconnue, adresse BAN eloignee des coordonnees, aucune station OpenStreetMap proche;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29880005;Carrefour Contact;Rue d'Armorique;29880;Plouguerneau;48.606916;-4.511056;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
35400007;E.Leclerc;55 Boulevard des Déportés;35400;Saint-Malo;48.6578715;-1.9722273;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
36140003;TotalEnergies;51 avenue de la République;36140;Aigurande;46.437;1.823;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
86000025;Casino;2 AVENUE DE LAFAYETTE;86000;Poitiers;46.575844;0.374637;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
87160002;Esso;AUTOROUTE A 20;87160;Saint-Sulpice-les-Feuilles;46.313;1.419;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
18600003;Intermarché;Route de Saint Pierre Le Moutier;18600;Sancoins;46.833;2.938;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
13500011;TotalEnergies;ROUTE DE LAVERA;13500;Martigues;43.399;5.041;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
29690002;Intermarché;Rue Paul Gauguin;29690;Huelgoat;48.368;-3.749;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
30500003;Intermarché;Route d'Uzès;30500;Saint-Ambroix;44.255;4.203;a_verifier_google_places;adresse BAN eloignee des coordonnees, correspondance OpenStreetMap ambigue;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
48000006;Boissonnade Combustibles;3 rue de la tendelle, ZAE du Causse d'Auge;48000;Mende;44.535;3.503;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
95440001;Super U;56 Rue de la Libération;95440;Écouen;49.027;2.369;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
34360002;Intermarché;420, avenue de Saint Pons;34360;Saint-Chinian;43.4223366;2.9369073;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
30300008;Esso;36 AVENUE DE FARCIENNES;30300;Beaucaire;43.812;4.63;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
44220005;Carrefour;Boulevard Paul Langevin;44220;Couëron;47.2135778;-1.7238952;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
7430002;Carrefour Market;Route de Lyon;07430;Davézieux;45.2609353;4.7020098;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
56550002;Total;97 route de PONT LOROIS;56550;Belz;47.676;-3.197;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
6540002;Eni;839 route de LA GIANDOLA;06540;Breil-sur-Roya;43.9577359;7.5206506;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
84500006;TotalEnergies;AV JEAN GIONO;84500;Pont-Saint-Esprit;44.258;4.65;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
61000008;Bayi Carburants;111 Avenue de Basingstoke;61000;Alençon;48.44542;0.09912;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
10110001;Esso;14 FAUX BOURG DE BOURGOGNE;10110;Bar-sur-Seine;48.106;4.377;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
67210004;TotalEnergies;8 RUE DU MARECHAL JUIN;67210;Obernai;48.45959;7.49509;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
78760004;Total Access;32 ROUTE DU PONTEL;78760;Jouars-Pontchartrain;48.804;1.896;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
38690007;Eni;AUTOROUTE A 48 GARE DE PEAGE;38690;Colombe;45.384529;5.472348;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
59460002;Intermarché;940 Rue du Maréchal Leclerc;59460;Jeumont;50.309;4.089;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
33370006;Intermarché;avenue Guyenne;33370;Artigues-près-Bordeaux;44.8485887;-0.4978827;ok_donnees_officielles_osm;;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
34690009;TotalEnergies;A9 - AIRE DE FABREGUES NORD;34690;Fabrègues;43.548176;3.795601;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
49123002;JSE station;28 BIS VILLAGE LA RIOTTIERE;49123;Ingrandes-le-Fresne-sur-Loire;47.410243;-0.936755;a_verifier_google_places;adresse BAN eloignee des coordonnees;Donn?es officielles carburants + enrichissement OpenStreetMap/BAN;;;;;;;;
